mesh_ui,canonical,synonym
D016713,Ritanserin,r-55667
D016713,Ritanserin,ritanserin hydrochloride
D016713,Ritanserin,ritanserin
D016718,Arachidonic Acid,"arachidonic acid, cerium salt, (all-z)-isomer"
D016718,Arachidonic Acid,"arachidonic acid, (all-z)-isomer, 1-(14)c-labeled"
D016718,Arachidonic Acid,"arachidonic acid, (all-z)-isomer, 3h-labeled"
D016718,Arachidonic Acid,"arachidonic acid, zinc salt, (all-z)-isomer"
D016718,Arachidonic Acid,"arachidonic acid, ammonium salt, (all-z)-isomer"
D016718,Arachidonic Acid,"arachidonic acid, sodium salt, (all-z)-isomer"
D016718,Arachidonic Acid,arachidonic acid
D016718,Arachidonic Acid,"arachidonic acid, lithium salt, (all-z)-isomer"
D016718,Arachidonic Acid,"arachidonic acid, potassium salt, (all-z)-isomer"
D016718,Arachidonic Acid,"arachidonic acid, sodium salt"
D016718,Arachidonic Acid,"arachidonic acid, cesium salt, (all-z)-isomer"
D016722,Cermet Cements,cermet cements
D016722,Cermet Cements,ketac-silver
D016729,Leuprolide,lupron
D016729,Leuprolide,leuprolide
D016729,Leuprolide,leuprolide acetate
D016729,Leuprolide,enantone
D016729,Leuprolide,tap-144
D016729,Leuprolide,"leuprolide, (l-leu)-isomer"
D016729,Leuprolide,leuprolide monoacetate
D016729,Leuprolide,"leuprolide, (dl-leu)-isomer"
D016729,Leuprolide,a-43818
D016740,Meridians,meridians
D016742,Preconception Care,preconception care
D016747,Minor Lymphocyte Stimulatory Antigens,minor lymphocyte stimulatory antigens
D016753,Interleukin-10,interleukin-10
D016754,Boron Neutron Capture Therapy,boron neutron capture therapy
D016755,Proto-Oncogene Proteins c-jun,jun b proteins
D016755,Proto-Oncogene Proteins c-jun,jun d proteins
D016755,Proto-Oncogene Proteins c-jun,proto-oncogene proteins c-jun
D016756,"Immunoglobulins, Intravenous",privigen
D016756,"Immunoglobulins, Intravenous",venoglobulin
D016756,"Immunoglobulins, Intravenous",gamunex
D016756,"Immunoglobulins, Intravenous",venoglobulin-i
D016756,"Immunoglobulins, Intravenous",iveegam
D016756,"Immunoglobulins, Intravenous",intraglobin
D016756,"Immunoglobulins, Intravenous",gamimune n
D016756,"Immunoglobulins, Intravenous",modified immune globulin (anti-echovirus antibody)
D016756,"Immunoglobulins, Intravenous",sandoglobulin
D016756,"Immunoglobulins, Intravenous","immunoglobulins, intravenous"
D016756,"Immunoglobulins, Intravenous",gammagard
D016756,"Immunoglobulins, Intravenous",alphaglobin
D016756,"Immunoglobulins, Intravenous",endobulin
D016756,"Immunoglobulins, Intravenous","intravenous immunoglobulins, human"
D016756,"Immunoglobulins, Intravenous",gamimune
D016756,"Immunoglobulins, Intravenous",gammonativ
D016756,"Immunoglobulins, Intravenous",flebogamma dif
D016756,"Immunoglobulins, Intravenous",venimmune
D016756,"Immunoglobulins, Intravenous",intraglobin f
D016756,"Immunoglobulins, Intravenous",globulin-n
D016759,Oncogene Protein p65(gag-jun),oncogene protein p65(gag-jun)
D016760,Proto-Oncogene Proteins c-fos,fos b protein
D016760,Proto-Oncogene Proteins c-fos,"antigens, fos-related"
D016760,Proto-Oncogene Proteins c-fos,proto-oncogene proteins c-fos
D016761,Oncogene Proteins v-fos,p75 gag-fos
D016761,Oncogene Proteins v-fos,"fusion proteins, gag-fos-fox"
D016761,Oncogene Proteins v-fos,p55(v-fos)
D016761,Oncogene Proteins v-fos,oncogene proteins v-fos
D016761,Oncogene Proteins v-fos,p75(gag-fos-fox)
D016824,"Antigens, Human Platelet","antigens, human platelet"
D016827,CD8 Antigens,cd8 antigens
D016853,Muromonab-CD3,orthoclone okt3
D016853,Muromonab-CD3,muromonab-cd3
D016859,Lipoxygenase Inhibitors,lipoxygenase inhibitors
D016859,Lipoxygenase Inhibitors,arachidonate 15-lipoxygenase inhibitors
D016859,Lipoxygenase Inhibitors,arachidonate 12-lipoxygenase inhibitors
D016859,Lipoxygenase Inhibitors,arachidonate 5-lipoxygenase inhibitors
D016860,CD4 Immunoadhesins,cd4 immunoadhesins
D016860,CD4 Immunoadhesins,cd4-igg
D016861,Cyclooxygenase Inhibitors,cyclooxygenase inhibitors
D016875,tau Proteins,tau proteins
D016876,Metal Ceramic Alloys,metal ceramic restorations
D016876,Metal Ceramic Alloys,metal ceramic alloys
D016877,Oxidants,oxidants
D016879,Salvage Therapy,salvage therapy
D016882,ISCOMs,iscoms
D016887,Cardiopulmonary Resuscitation,mouth-to-mouth resuscitation
D016887,Cardiopulmonary Resuscitation,cardiopulmonary resuscitation
D016887,Cardiopulmonary Resuscitation,code blue
D016887,Cardiopulmonary Resuscitation,basic cardiac life support
D016895,"Culture Media, Serum-Free",low-serum media
D016895,"Culture Media, Serum-Free","culture media, serum-free"
